1978 (50-я),«Поворотный пункт»,20th Century Fox,                Герберт Росс; Артур Лорентс, 
1979 (51-я),★ «Охотник на оленей»,Universal Pictures,                Барри Спайкингс; Майкл Дили; Майкл Чимино; Джон Певерэлл, 
1979 (51-я),«Возвращение домой»,United Artists,                Джером Хеллман, 
1979 (51-я),«Небеса могут подождать»,Paramount Pictures,                Уоррен Битти, 
1979 (51-я),«Полуночный экспресс»,Columbia Pictures,                Алан Маршалл, 
1979 (51-я),«Незамужняя женщина»,20th Century Fox,                Пол Мазурски; Тони Рэй, 
1980 (52-я),★ «Крамер против Крамера»,Columbia Pictures,                Стэнли Р. Джаффе, 
1980 (52-я),«Весь этот джаз»,20th Century Fox,                Роберт Алан Артур, 
1980 (52-я),«Апокалипсис сегодня»,United Artists,                Фрэнсис Форд Коппола; Фред Рус; Грэй Фредериксон; Том Штернберг, 
1980 (52-я),«Уходя в отрыв»,20th Century Fox,                Питер Йетс, 
1980 (52-я),«Норма Рэй»,20th Century Fox,                Тамара Ассеев; Александра Роуз, 
1981 (53-я),★ «Обыкновенные люди»,Paramount Pictures,                Рональд Л. Швари, 
1981 (53-я),«Дочь шахтёра»,Universal Pictures,                Бернард Шварц, 
1981 (53-я),«Человек-слон»,Paramount Pictures,                Джонатан Сэнгер, 
1981 (53-я),«Бешеный бык»,United Artists,                Ирвин Уинклер; Роберт Чартофф, 
1981 (53-я),«Тэсс»,Columbia Pictures,                Клод Берри; Тимоти Баррилл, 
1982 (54-я),★ «Огненные колесницы»,The Ladd Company; Warner Bros.,                Дэвид Паттнэм, 
1982 (54-я),«Атлантик-Сити»,Paramount Pictures,                Дени Эру; Джон Кемени, 
1982 (54-я),«На золотом озере»,ITC Entertainment; Universal Pictures,                Брюс Гилберт, 
1982 (54-я),«В поисках утраченного ковчега»,Lucasfilm; Paramount Pictures,                Фрэнк Маршалл, 
1982 (54-я),«Красные»,Paramount Pictures,                Уоррен Битти, 
1983 (55-я),★ «Ганди»,Columbia Pictures,                Ричард Аттенборо, 
1983 (55-я),«Инопланетянин»,Universal Pictures,                Стивен Спилберг; Кэтлин Кеннеди, 
1983 (55-я),«Пропавший без вести»,Universal Pictures,                Эдвард Льюис; Милдред Льюис, 
1983 (55-я),«Тутси»,Columbia Pictures,                Сидни Поллак; Дик Ричардс, 
1983 (55-я),«Вердикт»,20th Century Fox,                Ричард Дэррил Занук; Дэвид Браун, 
1984 (56-я),★ «Язык нежности»,Paramount Pictures,                Джеймс Л. Брукс, 
1984 (56-я),«Большое разочарование»,Columbia Pictures,                Майкл Шамберг, 
1984 (56-я),«Костюмер»,Columbia Pictures,                Питер Йетс, 
1984 (56-я),«Парни что надо»,Warner Bros.; The Ladd Company,                Ирвин Уинклер; Роберт Чартофф, 
1984 (56-я),«Нежное милосердие»,EMI Films; Universal Pictures,                Филип Хобел, 
1985 (57-я),★ «Амадей»,Orion Pictures,                Саул Зейнц, 
1985 (57-я),«Поля смерти»,Warner Bros.,                Дэвид Паттнэм, 
1985 (57-я),«Поездка в Индию»,Columbia Pictures,                Джон Брабурне и Ричард Гудвин, 
1985 (57-я),«Места в сердце»,TriStar Pictures,                Арлин Донован, 
1985 (57-я),«История солдата»,Columbia Pictures,                Норман Джуисон; Рональд Л. Швари; Патрик Дж. Палмер, 
1986 (58-я),★ «Из Африки»,Universal Pictures,                Сидни Поллак, 
1986 (58-я),«Цветы лиловые полей»,Warner Bros.,                Стивен Спилберг; Кэтлин Кеннеди; Фрэнк Маршалл; Куинси Джонс, 
1986 (58-я),«Поцелуй женщины-паука»,Island Alive,                Дэвид Уайсмен, 
1986 (58-я),«Честь семьи Прицци»,20th Century Fox; ABC Motion Pictures,                Джон Формен, 
1986 (58-я),«Свидетель»,Paramount Pictures,                Эдвард С. Фельдман, 
1987 (59-я),★ «Взвод»,Orion Pictures,                Арнольд Копельсон, 
1987 (59-я),«Дети меньшего бога»,Paramount Pictures,                Бёрт Шугарман; Патрик Дж. Палмер, 
1987 (59-я),«Ханна и её сёстры»,Orion Pictures,                Роберт Гринхат, 
1987 (59-я),«Миссия»,Warner Bros.,                Фернандо Гиа; Дэвид Паттнэм, 
1987 (59-я),«Комната с видом»,Cinecom,                Исмаил Мерчант, 
1988 (60-я),★ «Последний император»,Columbia Pictures,                Джереми Томас, 
1988 (60-я),«Телевизионные новости»,20th Century Fox,                Джеймс Л. Брукс, 
1988 (60-я),«Роковое влечение»,Paramount Pictures,                Стэнли Р. Джаффе; Шерри Лэнсинг, 
1988 (60-я),«Надежда и слава»,Columbia Pictures,                Джон Бурмен, 
1988 (60-я),«Власть луны»,Metro-Goldwyn-Mayer,                Патрик Дж. Палмер; Норман Джуисон, 
1989 (61-я),★ «Человек дождя»,United Artists,                Марк Джонсон, 
1989 (61-я),«Турист поневоле»,Warner Bros.,                Лоуренс Кэздан; Чарльз Окун; Майкл Грилло, 
1989 (61-я),«Опасные связи»,Warner Bros.,                Норма Хеймэн; Хэнк Мунджин, 
1989 (61-я),«Миссисипи в огне»,Orion Pictures,                Фредерик Золло и Роберт Ф. Коулсберри, 
1989 (61-я),«Деловая девушка»,20th Century Fox,                Дуглас Уик, 
1990 (62-я),★ «Шофёр мисс Дэйзи»,Warner Bros.,                Ричард Дэррил Занук; Лили Фини Занук, 
1990 (62-я),«Рождённый четвёртого июля»,Universal Pictures,                А. Китман Хо; Оливер Стоун, 
1990 (62-я),«Общество мёртвых поэтов»,Touchstone Pictures,                Стивен Хафт; Пол Юнгер Уитт; Тони Томас, 
1990 (62-я),«Поле его мечты»,Universal Pictures,                Лоуренс Гордон; Чарльз Гордон, 
1990 (62-я),«Моя левая нога»,Miramax Films,                Ноэль Пирсон, 
1991 (63-я),★ «Танцующий с волками»,Orion Pictures,                Джим Уилсон; Кевин Костнер, 
1991 (63-я),«Пробуждение»,Columbia Pictures,                Уолтер Ф. Паркс; Лоуренс Ласкер, 
1991 (63-я),«Привидение»,Paramount Pictures,                Лиза Вайнштейн, 
1991 (63-я),«Крёстный отец 3»,Paramount Pictures,                Фрэнсис Форд Коппола, 
1991 (63-я),«Славные парни»,Warner Bros.,                Ирвин Уинклер, 
1992 (64-я),★ «Молчание ягнят»,Orion Pictures,                Эдвард Саксон; Кеннет Атт; Рональд Бозман, 
1992 (64-я),«Красавица и Чудовище»,Walt Disney,                Дон Хан, 
1992 (64-я),«Багси»,TriStar Pictures,                Барри Левинсон; Уоррен Битти; Марк Джонсон, 
1992 (64-я),«Джон Ф. Кеннеди. Выстрелы в Далласе»,Warner Bros.,                А. Китман Хо; Оливер Стоун, 
1992 (64-я),«Повелитель приливов»,Columbia Pictures,                Барбра Стрейзанд; Эндрю С. Карш, 
1993 (65-я),★ «Непрощённый»,Warner Bros.,                Клинт Иствуд, 
1993 (65-я),«Жестокая игра»,Miramax Films,                Стивен Вулли, 
1993 (65-я),«Несколько хороших парней»,Columbia Pictures; Castle Rock Entertainment,                Роб Райнер; Эндрю Шайнмен; Дэвид Браун, 
1993 (65-я),«Говардс Энд»,Sony Pictures Classics,                Исмаил Мерчант, 
1993 (65-я),«Запах женщины»,Universal Pictures,                Мартин Брест, 
1994 (66-я),★ «Список Шиндлера»,Universal Pictures,                Стивен Спилберг; Джеральд Молен; Бранко Лустиг, 
1994 (66-я),«Беглец»,Warner Bros.,                Арнольд Копелсон, 
1994 (66-я),«Во имя отца»,Universal Pictures,                Джим Шеридан, 
1994 (66-я),«Пианино»,Miramax Films,                Джейн Кэмпион, 
1994 (66-я),«Остаток дня»,Columbia Pictures,                Майк Николс; Исмаил Мерчант; Джон Кэлли, 
1995 (67-я),★ «Форрест Гамп»,Paramount Pictures,                Венди Финерман; Стив Тиш; Стив Старки, 
1995 (67-я),«Четыре свадьбы и одни похороны»,PolyGram Filmed Entertainment; Gramercy,                Дункан Кенворси, 
1995 (67-я),«Криминальное чтиво»,Miramax Films,                Лоуренс Бендер, 
1995 (67-я),«Телевикторина»,Hollywood Pictures,                Роберт Редфорд; Майкл Нозик; Джулиан Крэйнин; Майкл Джейкобс, 
1995 (67-я),«Побег из Шоушенка»,Columbia Pictures; Castle Rock Entertainment,                Ники Марвин, 
1996 (68-я),★ «Храброе сердце»,Paramount; Icon Productions; 20th Century Fox,                Мел Гибсон; Алан Лэдд мл.; Брюс Дэйви, 
1996 (68-я),«Аполлон-13»,Universal Pictures; Imagine Entertainment,                Брайан Грейзер, 
1996 (68-я),«Бэйб: Четвероногий малыш»,Universal Pictures,                Билл Миллер; Джордж Миллер; Даг Митчелл, 
1996 (68-я),«Почтальон»,Miramax Films,                Марио Чекки Гори; Витторио Чекки Гори; Гаэтано Даниэль, 
1996 (68-я),«Разум и чувства»,Columbia Pictures,                Линдси Доран, 
1997 (69-я),★ «Английский пациент»,Miramax Films,                Саул Зейнц, 
1997 (69-я),«Фарго»,PolyGram Filmed Entertainment; Gramercy,                Итан Коэн, 
1997 (69-я),«Джерри Магуайер»,Gracie Films; TriStar Pictures,                Джеймс Л. Брукс; Кэмерон Кроу; Лоуренс Марк; Ричард Сакай, 
1997 (69-я),«Тайны и ложь»,October Films,                Саймон Чэннинг-Уильямс, 
1997 (69-я),«Блеск»,Fine Line Features,                Джейн Скотт, 
1998 (70-я),★ «Титаник»,Lightstorm Entertainment; 20th Century Fox; Paramount,                Джеймс Кэмерон; Джон Ландау, 
1998 (70-я),«Лучше не бывает»,TriStar Pictures,                Джеймс Л. Брукс; Бриджит Джонсон; Кристи Зи, 
1998 (70-я),«Мужской стриптиз»,Fox Searchlight Pictures,                Умберто Пасолини, 
1998 (70-я),«Умница Уилл Хантинг»,Miramax Films,                Лоуренс Бендер, 
1998 (70-я),«Секреты Лос-Анджелеса»,Warner Bros.,                Кёртис Хэнсон; Арнон Милчэн; Майкл Дж. Натансон, 
1999 (71-я),★ «Влюблённый Шекспир»,Miramax Films; Universal Pictures,                Дэвид Парфитт; Донна Джильотти; Харви Вайнштейн; Эдвард Цвик; Марк Норман, 
1999 (71-я),«Елизавета»,PolyGram Filmed Entertainment; Gramercy,                Элисон Оуэн; Эрик Феллнер; Тим Беван, 
1999 (71-я),«Жизнь прекрасна»,Miramax Films,                Эльда Ферри; Джанлуиджи Браски, 
1999 (71-я),«Спасти рядового Райана»,DreamWorks; Paramount Pictures,                Стивен Спилберг; Йен Брайс; Марк Гордон; Гари Левинсон, 
1999 (71-я),«Тонкая красная линия»,20th Century Fox,                Роберт Майкл Гейслер; Грант Хилл; Джон Робердью, 
2000 (72-я),★ «Красота по-американски»,DreamWorks,                Брюс Коэн; Дэн Джинкс, 
2000 (72-я),«Правила виноделов»,Miramax Films,                Ричард Н. Глэдстайн, 
2000 (72-я),«Зелёная миля»,Castle Rock Entertainment; Warner Bros.,                Фрэнк Дарабонт; Дэвид Вальдес, 
2000 (72-я),«Свой человек»,Touchstone Pictures,                Питер Жан Брюгге; Майкл Манн, 
2000 (72-я),«Шестое чувство»,Hollywood Pictures,                Кэтлин Кеннеди; Фрэнк Маршалл; Бэрри Мендел; М. Найт Шьямалан, 
2001 (73-я),★ «Гладиатор»,DreamWorks; Universal Pictures,                Дуглас Уик; Дэвид Францони; Бранко Лустиг, 
2001 (73-я),«Шоколад»,Miramax Films,                Дэвид Браун; Кит Голден; Лесли Холлеран, 
2001 (73-я),«Крадущийся тигр; затаившийся дракон»,Sony Pictures Classics,                Уильям Конг; Сю Ли Конг; Энг Ли, 
2001 (73-я),«Эрин Брокович»,Universal Pictures; Columbia Pictures,                Дэнни Де Вито; Майкл Шэмберг; Стейси Шер, 
2001 (73-я),«Траффик»,USA Films,                Эдвард Цвик; Маршалл Херсковиц; Лора Бикфорд, 
2002 (74-я),★ «Игры разума»,Universal Pictures; DreamWorks,                Брайан Грейзер; Рон Ховард, 
2002 (74-я),«Госфорд-парк»,USA Films,                Роберт Олтмен; Боб Балабан; Дэвид Леви, 
2002 (74-я),«В спальне»,Miramax Films,                Росс Катц; Тодд Филд; Грэхэм Лидер, 
2002 (74-я),«Властелин колец: Братство Кольца»,New Line Cinema,                Питер Джексон; Фрэн Уолш; Барри М. Осборн, 
2002 (74-я),«Мулен Руж»,20th Century Fox,                Мартин Браун; Баз Лурман; Фрэд Барон, 
2003 (75-я),★ «Чикаго»,Miramax Films,                Мартин Ричардс, 
2003 (75-я),«Банды Нью-Йорка»,Miramax Films,                Харви Вайнштейн; Альберто Гримальди, 
2003 (75-я),«Часы»,Paramount Pictures; Miramax,                Роберт Фокс; Скотт Рудин, 
2003 (75-я),«Властелин колец: Две крепости»,New Line Cinema,                Питер Джексон; Фрэн Уолш; Барри М. Осборн, 
2003 (75-я),«Пианист»,Focus Features,                Роман Полански; Ален Сард; Роберт Бенмусса, 
2004 (76-я),★ «Властелин колец: Возвращение короля»,New Line Cinema,                Питер Джексон; Фрэн Уолш; Барри М. Осборн, 
2004 (76-я),«Трудности перевода»,Focus Features,                Росс Катц, 
2004 (76-я),«Хозяин морей: На краю земли»,20th Century Fox; Miramax Films; Universal Pictures,                Сэмюэл Голдвин мл.; Питер Уир; Дункан Хендерсон, 
2004 (76-я),«Таинственная река»,Warner Bros.,                Роберт Лоренц; Клинт Иствуд; Джуди Хойт, 
2004 (76-я),«Фаворит»,Universal Pictures; DreamWorks,                Кэтлин Кеннеди; Фрэнк Маршалл; Гэри Росс, 
2005 (77-я),★ «Малышка на миллион»,Warner Bros.,                Клинт Иствуд; Альберт С. Радди; Том Розенберг, 
2005 (77-я),«Авиатор»,Warner Bros.; Miramax Films,                Майкл Манн; Грэм Кинг, 
2005 (77-я),«Волшебная страна»,Miramax Films,                Ричард Н. Глэдстайн; Нелли Беллфлауэр, 
2005 (77-я),«Рэй»,Universal Pictures,                Тэйлор Хэкфорд; Стюарт Бенджамин; Ховард Болдуин, 
2005 (77-я),«На обочине»,Fox Searchlight,                Майкл Лондон, 
2006 (78-я),★ «Столкновение»,Lions Gate Entertainment,                Пол Хаггис; Кэти Шульман, 
2006 (78-я),«Горбатая гора»,Focus Features,                Дайана Оссана; Джеймс Шамус; Ларри МакМёрти, 
2006 (78-я),«Капоте»,United Artists,                Уильям Винс; Майкл Охоувен; Кэролайн Барон, 
2006 (78-я),«Доброй ночи и удачи»,Warner Bros.,                Грант Хеслов, 
2006 (78-я),«Мюнхен»,DreamWorks; Universal Pictures,                Стивен Спилберг; Кэтлин Кеннеди; Барри Мендель, 
2007 (79-я),★ «Отступники»,Warner Bros.,                Грэм Кинг, 
2007 (79-я),«Вавилон»,Paramount Vantage,                Алехандро Гонсалес Иньярриту; Стив Голин; Джон Килик, 
2007 (79-я),«Письма с Иводзимы»,Warner Bros.,                Клинт Иствуд; Стивен Спилберг; Роберт Лоренц, 
2007 (79-я),«Маленькая мисс Счастье»,Fox Searchlight,                Дэвид Френдли; Питер Сараф; Марк Тёртлтауб, 
2007 (79-я),«Королева»,Miramax Films,                Энди Харрис; Кристин Ланган; Трэйси Сиуорд, 
2008 (80-я),★ «Старикам тут не место»,Miramax Films; Paramount Vantage,                Скотт Рудин; Итан Коэн; Джоэл Коэн, 
2008 (80-я),«Искупление»,Focus Features,                Тим Беван; Эрик Феллнер; Пол Уэбстер, 
2008 (80-я),«Джуно»,Fox Searchlight,                Лианна Хэлфон; Мэйсон Новик; Рассел Смит; Джон Малкович, 
2008 (80-я),«Майкл Клейтон»,Warner Bros.,                Дженнифер Фокс; Сидни Поллак; Орент; Керри, 
2008 (80-я),«Нефть»,Paramount Vantage; Miramax Films,                Пол Томас Андерсон; Дэниэл Лупи; ДжоЭнн Селлар, 
2009 (81-я),★ «Миллионер из трущоб»,Fox Searchlight; Warner Bros.,                Кристиан Колсон, 
2009 (81-я),«Загадочная история Бенджамина Баттона»,Paramount Pictures; Warner Bros.,                Кэтлин Кеннеди; Фрэнк Маршалл; Син Чэффин, 
2009 (81-я),«Фрост против Никсона»,Universal Pictures,                Рон Ховард; Брайан Грейзер; Эрик Феллнер, 
2009 (81-я),«Харви Милк»,Focus Features,                Брюс Коэн; Дэн Джинкс, 
2009 (81-я),«Чтец»,The Weinstein Company,                Энтони Мингелла; Сидни Поллак; Донна Джильотти; Редмонд Моррис, 
2010 (82-я),★ «Повелитель бури»,Summit Entertainment,                Кэтрин Бигелоу; Марк Боал; Николас Шартье; Грег Шапиро, 
2010 (82-я),«Аватар»,Lightstorm Entertainment; 20th Century Fox,                Джеймс Кэмерон; Джон Ландау, 
2010 (82-я),«Невидимая сторона»,Warner Bros.,                Джил Неттер; Эндрю Косов; Бродерик Джонсон, 
2010 (82-я),«Район № 9»,TriStar Pictures,                Питер Джексон; Кэролинн Каннингем, 
2010 (82-я),«Воспитание чувств»,Sony Pictures Classics,                Финола Двайер; Аманда Поузи, 
2010 (82-я),«Бесславные ублюдки»,The Weinstein Company; Universal Pictures,                Лоуренс Бендер, 
2010 (82-я),«Сокровище»,Lions Gate Entertainment,                Ли Дэниелс; Сара Сигел-Магнесс; Гари Магнесс, 
2010 (82-я),«Серьёзный человек»,Focus Features,                Братья Коэны, 
2010 (82-я),«Вверх»,Walt Disney; Pixar,                Джонас Ривера, 
2010 (82-я),«Мне бы в небо»,Paramount Pictures,                Дэниэл Дубицки; Айван Райтман; Джейсон Райтман, 
2011 (83-я),★ «Король говорит!»,The Weinstein Company,                Эмиль Шерман; Йен Каннинг; Гарет Анвин, 
2011 (83-я),«Чёрный лебедь»,Fox Searchlight Pictures,                Скотт Фрэнклин; Майк Медавой; Брайан Оливер, 
2011 (83-я),«Боец»,Paramount Pictures,                Дэвид Хоберман; Тодд Либерман; Марк Уолберг, 
2011 (83-я),«Начало»,Warner Bros.,                Кристофер Нолан; Эмма Томас, 
2011 (83-я),«Детки в порядке»,Focus Features,                Гари Гилберт; Джеффри Леви-Хайнт; Селин Рэттрэй, 
2011 (83-я),«127 часов»,Fox Searchlight Pictures,                Дэнни Бойл; Джон Смитсон; Кристиан Колсон, 
2011 (83-я),«Социальная сеть»,Columbia Pictures,                Дана Брунетти; Шон Чаффин; Скотт Рудин; Майкл Де Лука, 
2011 (83-я),«История игрушек: Большой побег»,Walt Disney; Pixar,                Дарла Андерсон, 
2011 (83-я),«Железная хватка»,Paramount Pictures,                Братья Коэны; Скотт Рудин, 
2011 (83-я),«Зимняя кость»,Roadside Attractions,                Аликс Мэдиган; Энн Роселлини, 
2012 (84-я),★ «Артист»,The Weinstein Company,                Тома Лангманн, 
2012 (84-я),«Потомки»,Fox Searchlight Pictures,                Джим Берк; Александр Пэйн; Джим Тейлор, 
2012 (84-я),«Жутко громко и запредельно близко»,Warner Bros.,                Скотт Рудин, 
2012 (84-я),«Прислуга»,Touchstone Pictures; DreamWorks,                Брюнсон Грин; Крис Коламбус; Майкл Барнатан, 
2012 (84-я),«Хранитель времени»,Paramount Pictures,                Грэм Кинг; Мартин Скорсезе, 
2012 (84-я),«Полночь в Париже»,Sony Pictures Classics,                Летти Аронсон; Стивен Тененбаум, 
2012 (84-я),«Человек; который изменил всё»,Columbia Pictures,                Майкл Де Лука; Брэд Питт; Рэйчел Хоровитц, 
2012 (84-я),«Древо жизни»,Fox Searchlight Pictures,                Сара Грин; Билл Полад; Деде Гарднер; Грант Хилл, 
2012 (84-я),«Боевой конь»,Touchstone Pictures; DreamWorks,                Стивен Спилберг; Кэтлин Кеннеди, 
2013 (85-я),★ «Операция „Арго“»,Warner Bros.,                Грант Хеслов; Бен Аффлек; Джордж Клуни, 
2013 (85-я),«Любовь»,Les Films du Losange; X Filme Creative Pool; Wega Film Production,                Маргарет Менегоз; Штефан Арндт; Файт Хайдушка; Михаэль Кац, 
2013 (85-я),«Звери дикого Юга»,Fox Searchlight Pictures,                Дэн Джанви; Джош Пенн; Майкл Готтвальд, 
2013 (85-я),«Джанго освобождённый»,The Weinstein Company; Columbia Pictures,                Стейси Шер; Реджинальд Хадлин; Пилар Савон, 
2013 (85-я),«Отверженные»,Universal Studios; Working Title Films,                Тим Беван; Эрик Феллнер; Дебра Хэйуорд; Камерон Макинтош, 
2013 (85-я),«Жизнь Пи»,20th Century Fox,                Джил Неттер; Энг Ли; Дэвид Уомарк, 
2013 (85-я),«Линкольн»,DreamWorks; Touchstone; 20th Century Fox,                Стивен Спилберг; Кэтлин Кеннеди, 
2013 (85-я),«Мой парень — псих»,The Weinstein Company,                Донна Джильотти; Брюс Коэн; Джонатан Гордон, 
2013 (85-я),«Цель номер один»,Columbia Pictures,                Марк Боал; Кэтрин Бигелоу; Меган Эллисон, 
2014 (86-я),★ «12 лет рабства»,Fox Searchlight Pictures,                Брэд Питт; Деде Гарднер; Джереми Клейнер; Стив Маккуин; Энтони Катагас, 
2014 (86-я),«Афера по-американски»,Columbia Pictures,                Чарльз Ровен; Ричард Сакл; Меган Эллисон; Джонатан Гордон, 
2014 (86-я),«Капитан Филлипс»,Columbia Pictures,                Скотт Рудин; Дэна Брунетти; Майкл Де Лука, 
2014 (86-я),«Далласский клуб покупателей»,Focus Features,                Робби Бреннер; Рэйчел Винтер, 
2014 (86-я),«Гравитация»,Warner Bros.,                Альфонсо Куарон; Дэвид Хейман, 
2014 (86-я),«Она»,Warner Bros.,                Меган Эллисон; Спайк Джонз; Винсент Ландэй, 
2014 (86-я),«Небраска»,Paramount Vantage,                Альберт Бергер; Рон Йеркса, 
2014 (86-я),«Филомена»,The Weinstein Company,                Габриэлла Тана; Стив Куган; Трэйси Сиуорд, 
2014 (86-я),«Волк с Уолл-стрит»,Paramount Pictures,                Леонардо Ди Каприо; Мартин Скорсезе; Риза Азиз, 
2015 (87-я),★ «Бёрдмэн»,Fox Searchlight Pictures,                Алехандро Г. Иньярриту; Джон Лешер и Джеймс В. Скотчдопоул, 
2015 (87-я),«Снайпер»,Warner Bros.,                Клинт Иствуд; Роберт Лоренц; Эндрю Лазар; Брэдли Купер и Питер Морган, 
2015 (87-я),«Отрочество»,IFC Films,                Ричард Линклейтер и Кэтлин Сазерленд, 
2015 (87-я),«Отель „Гранд Будапешт“»,Fox Searchlight Pictures,                Уэс Андерсон; Скотт Рудин; Стивен Рэйлс; Джереми Доусон, 
2015 (87-я),«Игра в имитацию»,The Weinstein Company,                Нора Гроссман; Идо Островски; Тедди Шварцман, 
2015 (87-я),«Сельма»,Paramount Pictures,                Кристиан Колсон; Опра Уинфри; Деде Гарднер и Джереми Клейнер, 
2015 (87-я),«Теория всего»,Universal Pictures,                Тим Беван; Эрик Фелнер; Лиза Брюс; Энтони Маккартен, 
2015 (87-я),«Одержимость»,Sony Pictures Classics,                Джейсон Блум; Хелен Эстрабрук; Дэвид Ланкастер, 
2016 (88-я),★ «В центре внимания»,Open Road Films; Anonymous Content; First Look Media; Participant Media; Rocklin / Faust,                Майкл Шуга; Стив Голин; Николь Роклин и Блай Пэгон Фауст, 
2016 (88-я),«Игра на понижение»,Paramount Pictures,                Брэд Питт; Деде Гарднер и Джереми Клейнер, 
2016 (88-я),«Шпионский мост»,Touchstone Pictures; DreamWorks; 20th Century Fox,                Стивен Спилберг; Марк Э. Платт и Кристи Макоско Кригер, 
2016 (88-я),«Бруклин»,Fox Searchlight Pictures; Wildgaze Films; Parallel Film Productions; Irish Film Board; Item 7,                Финола Двайер и Аманда Пози, 
2016 (88-я),«Безумный Макс: Дорога ярости»,Warner Bros.; Kennedy Miller Productions,                Даг Митчелл и Джордж Миллер, 
2016 (88-я),«Марсианин»,20th Century Fox,                Саймон Кинберг; Ридли Скотт; Майкл Шефер и Марк Хаффам, 
2016 (88-я),«Выживший»,20th Century Fox; Regency Enterprises; Anonymous Content; RatPac Entertainment,                Арнон Милчен; Стив Голин; Алехандро Г. Иньярриту; Мэри Пэрент и Кит Рэдмон, 
2016 (88-я),«Комната»,A24; Element Pictures; No Trace Camping,                Эд Гини, 
2017 (89-я),★ «Лунный свет»,A24; Plan B Entertainment,                Адель Романски; Деде Гарднер и Джереми Клейнер, 
2017 (89-я),«Прибытие»,Paramount Pictures; FilmNation Entertainment; Lava Bear Films; 21 Laps Entertainment,                Шон Леви; Дэн Ливайн; Аарон Райдер и Дэвид Линд, 
2017 (89-я),«Ограды»,Paramount Pictures; Bron Creative; Macro Media; Scott Rudin Productions,                Скотт Рудин; Дензел Вашингтон и Тодд Блэк, 
2017 (89-я),«По соображениям совести»,Summit Entertainment; Lionsgate; Pandemonium Films; Permut Productions; Vendian Entertainment; Kylin Pictures,                Билл Микэник и Дэвид Пермут, 
2017 (89-я),«Любой ценой»,Lionsgate; Sidney Kimmel Entertainment,                Карла Хэкен и Джули Йорн, 
2017 (89-я),«Скрытые фигуры»,20th Century Fox; Chernin Entertainment; Levantine Films,                Донна Джильотти; Питер Чернин; Дженно Топпинг; Фаррелл Уильямс и Тед Мелфи, 
2017 (89-я),«Ла-Ла Ленд»,Summit Entertainment; Black Label Media; Gilbert Films; Impostor Pictures; Marc Platt Productions,                Фред Бергер; Джордан Хоровиц и Марк Платт, 
2017 (89-я),«Лев»,The Weinstein Company; See-Saw Films; Aquarius Films; Screen Australia; Sunstar Entertainment; Cross City,                Эмиль Шерман; Иэн Каннинг и Энджи Филдер, 
2017 (89-я),«Манчестер у моря»,Roadside Attractions; Amazon Studios; K Period Media; B Story; CMP; Pearl Street Films,                Мэтт Деймон; Кимберли Стюард; Крис Мур; Лорен Бек и Кевин Дж. Уолш, 
2018 (90-я),★ «Форма воды»,Fox Searchlight Pictures; TSG Entertainment; Double Dare You Productions,                Гильермо дель Торо и Дж. Майлз Дэйл, 
2018 (90-я),«Зови меня своим именем»,Sony Pictures Classics; Frenesy Film Company; La Cinéfacture; RT Features; Water’s End Productions,                Питер Спирс; Лука Гуаданьино; Эмили Жорж и Марко Морабито, 
2018 (90-я),«Тёмные времена»,Focus Features; Working Title; Perfect World Pictures,                Тим Беван; Эрик Феллнер; Лиза Брюс; Энтони Маккартен и Дуглас Урбански, 
2018 (90-я),«Дюнкерк»,Warner Bros.; Syncopy Inc.,                Эмма Томас и Кристофер Нолан, 
2018 (90-я),«Прочь»,Universal Studios; Blumhouse Productions; Monkeypaw Productions; QC Entertainment,                Шон Маккиттрик; Джейсон Блум; Эдвард Х. Хэмм мл. и Джордан Пил, 
2018 (90-я),«Леди Бёрд»,A24; Scott Rudin Productions; Management 360; IAC Films,                Скотт Рудин; Эли Буш и Эвелин О’Нилл, 
2018 (90-я),«Призрачная нить»,Focus Features; Annapurna Pictures; Ghoulardi Film Company; Perfect World Pictures,                Джоэнн Селлар; Пол Томас Андерсон; Меган Эллисон и Дэниэл Лупи, 
2018 (90-я),«Секретное досье»,20th Century Fox; Universal Studios; DreamWorks; Amblin Entertainment; Pascal Pictures; Participant Media,                Эми Паскаль; Стивен Спилберг и Кристи Макоско Кригер, 
2018 (90-я),«Три билборда на границе Эббинга; Миссури»,Fox Searchlight Pictures; Blueprint Pictures; Film4 Productions; Cutting Edge Group,                Грэм Бродбент; Пит Чернин и Мартин Макдонах, 
2019 (91-я),★ «Зелёная книга»,,                Джим Берк; Чарльз Б. Весслер; Брайан Карри; Питер Фаррелли и Ник Валлелонга, 
2019 (91-я),«Чёрная Пантера»,,                Кевин Файги, 
2019 (91-я),«Чёрный клановец»,,                Шон Маккиттрик; Джейсон Блум; Рэймонд Мэнсфилд; Джордан Пил и Спайк Ли, 
2019 (91-я),«Богемская рапсодия»,,                Грэм Кинг, 
2019 (91-я),«Фаворитка»,,                Сеси Демпси; Эд Гини; Ли Магидэй и Йоргос Лантимос, 
2019 (91-я),«Рома»,,                Габриела Родригес и Альфонсо Куарон, 
2019 (91-я),«Звезда родилась»,,                Билл Гербер; Брэдли Купер и Линетт Хауэлл Тейлор, 
2019 (91-я),«Власть»,,                Деде Гарднер; Джереми Клейнер; Адам Маккей и Кевин Дж. Мессик, 
2020 (92-я),★ «Паразиты»,,                Квак Щин-э и Пон Чжун Хо, 
